Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
S(¿ìÀ¯Á¦¿Ü)¼ö¹ÚÈ­Ã¤,2.8100949696874125,-0.09509002620025538,-0.1277082886232653,-0.22533550045819278,-0.37983676508447756,1.2165307360177116,-0.4499766892234222,-0.5557078565293326,-0.16368864095282346,-0.14052300578510307,-0.1319522581343434,-0.055263551639743405,-0.08636092955867791,-0.4229128403040118,-0.4890569714621275,-0.18767409297711718,-0.11772314892972206,0.895693726254348,-0.5346847851770336,0.12257337777904671,12.404966492971887,0.0,0.0,2.3479123279769394,1.0740450672194701,-0.12581744626818067,-0.22852968716774172,-0.45136507593805164,-0.07194670138309506,-0.1411814534426215,-0.04083275788562169,-0.18602273742033448,2.3322791129335623,-1.5544537908118956,-2.2850727764316847,0.9944613471701624,-0.6892427136416365,-2.3223756009642655,-1.9218741123605885,-0.37520608510466275,-0.06934605182781947,-3.907699959329816,0.7808163421866057,0.07706893474833294,2.870319264883802,-4.16619293158504,5.902248083782185,-2.582061606295121,2.3599147526957105,0.5441606982040126,-3.4575223763135803,-2.3314098037970283,-0.23526813436384061,-1.9177556625921817,-1.215590366637541,-2.1827928347221492,0.8468703495053144,-1.3918478345180316,2.0406549602525668,0.5399994850891169,1.20537905148879,2.8794460324508373,1.7070203019340606,-2.490714756293222
S°¨¸»·©ÀÌ,1.6658559577721586,-0.09509002620025538,-0.1277082886232653,-0.22533550045819278,-0.37983676508447756,1.9505122176597518,-0.4499766892234222,1.876384672716034,-0.16368864095282346,-0.14052300578510307,-0.1319522581343434,-0.055263551639743405,-0.08636092955867791,0.6803767103845808,2.6737283155165956,-0.18767409297711718,-0.11772314892972206,-0.5246055585574787,1.4679990436563615,-0.49605101991880457,-0.3027971316437329,0.0,0.0,1.7433532655814197,-0.3143395516896541,-0.12581744626818067,-0.22852968716774172,-0.45136507593805164,-0.07194670138309506,-0.1411814534426215,-0.04083275788562169,-0.18602273742033448,-0.28703797854594404,0.28417628546822005,0.0836444459605102,0.2386329799998925,0.11178734628174918,0.2152666122933179,0.2153931006748069,-0.1471799563839323,0.11759640199898376,0.23004353334644975,0.14352523528733974,0.2923659016486292,0.29242596922756353,0.30473554482985654,-0.05461875718319293,0.18513790838776614,0.24499159119933425,0.0921701662756448,0.11587011867447058,0.057066624819483304,-0.33844007855844116,-0.13427725604221025,-0.10447547571227407,0.22698331142942893,0.2728962960607186,-0.027403553147707923,-0.12127094038964516,-0.18026046233124596,0.025053272422430713,-0.3200664591411294,-0.06160227175741939,0.1543511648766698
S°ù°¨,2.268350962711525,-0.09509002620025538,-0.1277082886232653,-0.22533550045819278,-0.37983676508447756,2.098251034535122,-0.4499766892234222,1.4599607174331035,-0.16368864095282346,-0.14052300578510307,-0.1319522581343434,-0.055263551639743405,-0.08636092955867791,-0.4229128403040118,2.9540605500385126,-0.18767409297711718,-0.11772314892972206,-0.5246055585574787,1.980333388752024,-0.49605101991880457,-0.3027971316437329,0.0,0.0,-0.4796309750071982,3.4229771550844204,-0.12581744626818067,-0.22852968716774172,-0.45136507593805164,-0.07194670138309506,-0.1411814534426215,-0.04083275788562169,-0.18602273742033448,-0.2645753438120554,-0.0970496321699691,-0.05158332062081821,0.08850046519937164,-0.08322033855642888,-0.0763997367382371,0.1369257106881132,0.19488977863779028,-0.36733300722127693,-0.49802895846227535,0.4579205093563469,0.3877229394350097,-0.010158530551828367,-0.3868223369020763,0.696021785593279,0.08018187338783661,0.21103600010293372,0.4600361511057769,-0.002329296045737284,0.0674310385712336,0.3301230324495326,0.5178609386266174,0.06586646096043515,0.1994472818749146,0.3980865463777686,-0.025282828259607756,0.08059770137176629,-0.36310123567530833,0.1885841304376983,0.28984871595015504,-0.4108585050261915,-0.304694909338622
S°úÀÏÈ­Ã¤,2.3634364455315238,-0.09509002620025538,-0.1277082886232653,-0.22533550045819278,-0.37983676508447756,0.44986103470504196,-0.4499766892234222,-0.5557078565293326,-0.16368864095282346,-0.14052300578510307,-0.1319522581343434,-0.055263551639743405,-0.08636092955867791,-0.4229128403040118,-0.4890569714621275,-0.18767409297711718,-0.11772314892972206,1.362960140334869,-0.5346847851770336,1.0235968623217904,8.591886411946836,0.0,0.0,1.940862081211884,0.11531148408897093,-0.12581744626818067,-0.22852968716774172,-0.45136507593805164,-0.07194670138309506,-0.1411814534426215,-0.04083275788562169,-0.18602273742033448,-0.5707386600371589,-0.7482899514264094,-2.3876813179135397,-1.2691891731626659,-0.33298762808043053,-0.2340665558028131,1.0432124748314546,-1.2294319927126807,-2.117351694619851,1.750976266358237,-1.410494306659231,-0.8977297827309216,0.017709528899154465,0.5530657899423489,0.43895516608972124,1.2458232207418443,-0.30010058784124305,0.970269039056546,-1.312713676363311,-1.0558210489672482,1.5635392031364752,0.08489946292956355,1.6562980965214393,0.6623944262058812,1.4875575465980932,-1.4973424644554805,1.6311551469651084,-2.6103091248443366,0.8010260590818505,-0.8257830944474035,-0.607218829707394,-2.9646735854532484
S(¿ìÀ¯Á¦¿Ü)°úÀÏÈ­Ã¤,4.302321009345589,-0.09509002620025538,-0.1277082886232653,-0.22533550045819278,-0.37983676508447756,1.6328646406121983,-0.4499766892234222,-0.5557078565293326,-0.16368864095282346,-0.14052300578510307,-0.1319522581343434,-0.055263551639743405,-0.08636092955867791,-0.4229128403040118,-0.4890569714621275,-0.18767409297711718,-0.11772314892972206,1.6532074743775513,-0.5346847851770336,1.0783432992654989,16.189260656206848,0.0,0.0,4.378242636325029,1.563125009347742,-0.12581744626818067,-0.22852968716774172,-0.45136507593805164,-0.07194670138309506,-0.1411814534426215,-0.04083275788562169,-0.18602273742033448,1.3898949391754665,-1.9015726977414191,-3.221961426984811,-0.15829759887466174,-1.2981139577387264,-3.923220505711198,-2.577111253187179,1.0773870820302527,-0.9027521837624647,-3.691717739825416,-0.01354672072368098,0.6536072081589018,3.285011970616235,-5.649284543040655,6.32665933478298,-0.9518276820932252,2.8782380359576343,0.8975232333570863,-5.307637151855931,-2.4305672117514967,0.6527036097237657,-0.7745643001370395,0.3386127889593836,-0.951884682981583,1.887084223584477,-1.9179123903551947,3.18181412919226,-0.9300728829504304,1.2921319511786329,2.140160138933667,1.394304826940903,-3.0260174256377295
S´ç±Ù½ºÆ½,-0.36089742873703506,0.295753166135354,0.01633748786665297,-0.22533550045819278,-0.37983676508447756,-0.3660787177208833,-0.38210748162126684,-0.3625107645126477,-0.16368864095282346,-0.14052300578510307,-0.1319522581343434,-0.055263551639743405,-0.08636092955867791,0.025819596719396598,-0.34960456468189105,-0.18767409297711718,-0.11772314892972206,-0.11321954514889976,-0.1322472684094082,-0.407988664333744,0.09532175218539403,0.0,0.0,-0.17979107090148605,-0.161652779043733,-0.12581744626818067,-0.22852968716774172,-0.3198986460816048,-0.07194670138309506,-0.1411814534426215,-0.04083275788562169,-0.18602273742033448,0.04512285840387834,-2.6803686666188153,-1.7780549628817912,-0.6548674284319987,-1.4775670357992037,0.6560576981382139,0.587476981579557,-0.5273507424623125,-3.4044011861043946,2.4609253594016267,-0.41757665730056487,-2.5964439627946896,1.2955504085734024,2.2201824894201123,1.1837246097526712,0.1334393003514247,-1.0090013225630192,-0.5752224769844995,-1.5388925692593438,-0.9900759226532467,1.9592663589888464,-1.755437670547007,1.2152866308642156,-0.11738229258239537,0.43016027744392077,-1.1438687452309704,2.76897444203142,-1.0560811426663006,-0.4649994696917266,1.7011013844100948,-0.6339702440579806,-2.4966148070103316
S¸á·ÐÇ»·¹,0.6993569751373933,-0.09509002620025538,-0.1277082886232653,-0.22533550045819278,-0.37983676508447756,1.0025710763109088,-0.4499766892234222,0.17677190705328172,-0.16368864095282346,-0.14052300578510307,-0.1319522581343434,-0.055263551639743405,-0.08636092955867791,-0.4229128403040118,-0.4890569714621275,2.0792049073110053,-0.11772314892972206,-0.5246055585574787,-0.5346847851770336,-0.43488810534316247,0.21354280330063083,0.0,0.0,-0.4796309750071982,-0.3143395516896541,-0.12581744626818067,-0.22852968716774172,-0.45136507593805164,-0.07194670138309506,-0.1411814534426215,-0.04083275788562169,-0.18602273742033448,0.11022916910328692,-0.09569011755042318,-2.9965018651906337,-1.1018116200333163,-2.3726384741967186,-1.694684493123101,-1.358055931845409,-0.5258028159599609,-1.9694591481949444,1.164846162593811,0.5204990373655983,-0.9777316401182883,-0.4860130270585184,-3.361320047078212,2.301967068391431,0.9136344607347391,2.4284441763223983,1.9578695027249005,-1.5486698618965276,-0.146786705420204,2.8706881524926855,1.4638939154483626,3.5333484009897234,-0.10889139645194205,1.743744327116331,-2.772836794319023,0.26913737937405624,-0.2438754249115842,1.2982352186542785,2.59980621937956,-1.2674287275904617,-1.1090285644113758
S¼ö¹ÚÈ­Ã¤,1.288329525309572,-0.09509002620025538,-0.1277082886232653,-0.22533550045819278,-0.37983676508447756,0.2855337922600838,-0.4499766892234222,-0.5557078565293326,-0.16368864095282346,-0.14052300578510307,-0.1319522581343434,-0.055263551639743405,-0.08636092955867791,-0.4229128403040118,-0.4890569714621275,-0.18767409297711718,-0.11772314892972206,0.736073407457455,-0.34882220665485975,0.3814845313402162,4.8633774520340864,0.0,0.0,0.427499120143437,-0.3143395516896541,-0.12581744626818067,-0.22852968716774172,-0.02894544912672065,-0.07194670138309506,-0.1411814534426215,-0.04083275788562169,-0.18602273742033448,0.2652276469083149,1.5913209907961754,-1.9402057938032655,-1.5485991581020906,0.748535094385469,0.5872771849694988,3.427791661572695,-1.863088987225599,-2.53721327815831,3.88757405553465,-2.310352027442885,-2.7070443863475253,-0.12932017072917631,1.02682148898217,2.139828573028839,0.39908774371607364,-1.8847059151484156,2.768135747686286,0.11252054756487405,-1.2507593270557247,2.2077298993772083,-0.7590729365365578,0.6483964627771954,-0.6711934017299234,0.925989520259861,-2.2385472543740357,1.232948649896019,-0.6372744402716489,0.5492135845521309,-0.6289522679969222,-0.8503402844416446,-1.916497915014684
S°¨ÀÚ°ÇÆ÷µµ»ø·¯µå,1.7678039538134194,-0.09509002620025538,-0.1277082886232653,-0.22533550045819278,-0.37983676508447756,0.5080062256466443,-0.4499766892234222,-0.5557078565293326,-0.16368864095282346,-0.14052300578510307,-0.1319522581343434,-0.055263551639743405,-0.08636092955867791,-0.4229128403040118,0.9197875064780767,-0.18767409297711718,-0.11772314892972206,-0.2628302093699111,-0.5346847851770336,-0.4083345724812241,1.185013008561426,0.0,0.0,-0.4796309750071982,-0.3143395516896541,-0.12581744626818067,-0.22852968716774172,-0.45136507593805164,-0.07194670138309506,-0.1411814534426215,-0.04083275788562169,-0.18602273742033448,-0.28703797854594404,0.28417628546822005,0.0836444459605102,0.2386329799998925,0.11178734628174918,0.2152666122933179,0.2153931006748069,-0.1471799563839323,0.11759640199898376,0.23004353334644975,0.14352523528733974,0.2923659016486292,0.29242596922756353,0.30473554482985654,-0.05461875718319293,0.18513790838776614,0.24499159119933425,0.0921701662756448,0.11587011867447058,0.057066624819483304,-0.33844007855844116,-0.13427725604221025,-0.10447547571227407,0.22698331142942893,0.2728962960607186,-0.027403553147707923,-0.12127094038964516,-0.18026046233124596,0.025053272422430713,-0.3200664591411294,-0.06160227175741939,0.1543511648766698
S°¨ÀÚ»ø·¯µå,1.201984497664385,-0.09509002620025538,-0.1277082886232653,-0.22533550045819278,0.6278955745036978,0.3271960636634749,-0.4499766892234222,-0.5557078565293326,-0.16368864095282346,-0.14052300578510307,-0.1319522581343434,-0.055263551639743405,-0.08636092955867791,-0.4229128403040118,-0.4890569714621275,-0.18767409297711718,-0.11772314892972206,0.5803584451624315,-0.5346847851770336,-0.49605101991880457,-0.3027971316437329,0.0,0.0,-0.4796309750071982,-0.3143395516896541,-0.12581744626818067,-0.22852968716774172,-0.45136507593805164,-0.07194670138309506,-0.1411814534426215,-0.04083275788562169,-0.18602273742033448,-0.28703797854594404,0.28417628546822005,0.0836444459605102,0.2386329799998925,0.11178734628174918,0.2152666122933179,0.2153931006748069,-0.1471799563839323,0.11759640199898376,0.23004353334644975,0.14352523528733974,0.2923659016486292,0.29242596922756353,0.30473554482985654,-0.05461875718319293,0.18513790838776614,0.24499159119933425,0.0921701662756448,0.11587011867447058,0.057066624819483304,-0.33844007855844116,-0.13427725604221025,-0.10447547571227407,0.22698331142942893,0.2728962960607186,-0.027403553147707923,-0.12127094038964516,-0.18026046233124596,0.025053272422430713,-0.3200664591411294,-0.06160227175741939,0.1543511648766698
