Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
S(¿ìÀ¯Á¦¿Ü)¼ö¹ÚÈ­Ã¤,-0.10190603676842765,2.8888977972318983,-0.5563675606902166,-0.12570284794895087,-0.1778728030820453,-0.09535501236353647,-0.09996454958829908,6.736713240169873,-0.16796231979872492,12.92973364312067,-0.05183363448773645,-0.14114615781536768,-0.31885560256698725,0.0,-0.11078415259419919,0.8302747852342386,-0.2615028377917287,-0.2568756667134907,-0.02828478409365203,-0.40324888620904914,-0.3114899091696308,-0.40845403813879116,-0.11252043758843604,-0.11738961061541242,-0.1020847469710582,-0.4520144134489133,-0.04889711585235955,-0.23934463196796768,-0.404481127042546,-0.05294864537169991,-0.02492543243742986,-0.2312364752116319,1.892823013593824,-0.5340741301131383,0.4451006863885412,-1.9393488222986734,-1.0231117520753805,-2.016978369934699,-1.5389348227856312,2.9676744528723105,0.5259595331375748,-0.7104575426128112,-2.194210575022117,1.1461154632766166,1.6230581692314519,-0.8044465608219917,-0.27036854102220287,-3.547668962320384,0.5253800537220198,2.0267442823229356,-3.335636781941836,-3.780124797703404,2.400117765877507,-1.535286767612126,2.5807275740276774,-4.529838590179534,-1.3007251202725216,1.4037018677215551,-0.6398597488484983,1.0773112349651124,1.2480497035984908,2.083902413146161,1.0051412522497223,-1.416401818117709
S°¨¸»·©ÀÌ,-0.10190603676842765,0.9273951873195497,-0.5563675606902166,-0.12570284794895087,-0.1778728030820453,-0.09535501236353647,-0.09996454958829908,-0.3538431468484799,-0.16796231979872492,-0.13852793027722335,-0.05183363448773645,-0.14114615781536768,-0.31885560256698725,0.0,-0.11078415259419919,-0.2515210644794142,-0.2615028377917287,-0.03060642572270896,-0.02828478409365203,-0.40324888620904914,-0.3114899091696308,-0.40845403813879116,-0.11252043758843604,-0.11738961061541242,-0.1020847469710582,0.9421941534701327,-0.04889711585235955,-0.23934463196796768,-0.404481127042546,-0.05294864537169991,-0.02492543243742986,-0.2312364752116319,-0.7478967207800952,-0.8149255031025269,-0.8921046040694551,-0.9638564276226615,-0.42770264282276055,-1.3103625564347396,-0.7285913889980925,-0.4527874995327067,-0.11870764070087632,-0.8434030206357491,1.0023233699802918,-0.8784678443256726,-0.8133634878524963,-0.184902629849,1.3256676670758285,0.006660609504672931,-0.8764611165677989,-1.3966601297650072,-0.1633010101219418,-1.1593204212850112,-0.012693783787098326,2.0158065881484277,1.6006421079839246,0.3524836839304217,1.2331110250777697,0.35309858741485733,-0.5851120187626531,0.43075979181804447,0.35406125999492144,1.0407306641908345,-0.8241916572362114,-0.16558140061261134
S°ù°¨,-0.10190603676842765,-0.353958046347896,-0.5563675606902166,-0.12570284794895087,-0.1778728030820453,-0.09535501236353647,-0.09996454958829908,-0.3538431468484799,-0.16796231979872492,-0.13852793027722335,-0.05183363448773645,-0.14114615781536768,-0.31885560256698725,0.0,-0.11078415259419919,-0.2515210644794142,-0.2615028377917287,0.09959044110144948,-0.02828478409365203,-0.40324888620904914,-0.3114899091696308,-0.40845403813879116,-0.11252043758843604,-0.11738961061541242,-0.1020847469710582,-0.4520144134489133,-0.04889711585235955,-0.23934463196796768,-0.404481127042546,-0.05294864537169991,-0.02492543243742986,-0.2312364752116319,-0.6682894499601805,-0.4203754390889253,-0.7816792411204049,0.38104611091192453,0.6424581128989556,0.06201203556821274,0.004361378440895973,-0.8162740089001848,-1.0055405387986682,-0.033573730812057286,0.006541289718806611,0.0825923433275487,-0.047974206640550715,-0.586719894812357,0.05765358891074389,0.40847573375862317,-0.27238821028349597,0.6898739716378494,0.04395240139722286,0.5939174603363009,0.8597537727176728,0.06970323890205153,-0.45133683839185623,-0.5277036675349412,1.2600740883746462,0.22249713713594968,-0.619215811172338,0.004406063302599872,0.022150418912465275,0.9111588588156919,-1.1203541042297966,-0.4616819195201564
S°úÀÏÈ­Ã¤,-0.10190603676842765,1.3717290104554183,-0.5563675606902166,-0.12570284794895087,-0.1778728030820453,-0.09535501236353647,-0.09996454958829908,4.935144229469429,-0.16796231979872492,10.600055873164074,-0.05183363448773645,-0.14114615781536768,-0.31885560256698725,0.0,-0.11078415259419919,2.0087327733831426,-0.2615028377917287,-0.2568756667134907,-0.02828478409365203,-0.40324888620904914,-0.3114899091696308,-0.40845403813879116,-0.11252043758843604,-0.11738961061541242,-0.1020847469710582,-0.4520144134489133,-0.04889711585235955,-0.23934463196796768,-0.404481127042546,-0.05294864537169991,-0.02492543243742986,-0.2312364752116319,-2.2741770031792488,-0.9583259443186044,-0.7774561952202873,-2.542163370985766,0.44543163609086023,-0.28412199946204486,0.280394514913149,1.7621250990701411,-2.281528559821452,0.21968365734099587,-0.893497656727788,1.3527090862906168,-1.4295994663233043,-0.3515804909058397,0.4978023604722944,0.5287988372135907,-0.9156283554844126,2.805450315199191,0.5216015256361044,0.38541320677019564,1.5545126340241775,1.6140344957835697,1.9159779735134967,0.6232635456355098,3.8040797396699957,2.3008483337621466,1.0180345054161442,-0.36195453998407984,0.9239090269224013,0.9548139914821592,-0.14901218174321998,0.22609315237488323
S(¿ìÀ¯Á¦¿Ü)°úÀÏÈ­Ã¤,-0.10190603676842765,3.1195687256618205,-0.5563675606902166,-0.12570284794895087,-0.1778728030820453,-0.09535501236353647,-0.09996454958829908,8.381898890952955,-0.16796231979872492,18.27496828924761,-0.05183363448773645,-0.14114615781536768,-0.31885560256698725,0.0,-0.11078415259419919,2.259514318946362,-0.2615028377917287,-0.2568756667134907,-0.02828478409365203,-0.40324888620904914,-0.3114899091696308,-0.40845403813879116,-0.11252043758843604,-0.11738961061541242,-0.1020847469710582,-0.4520144134489133,-0.04889711585235955,-0.23934463196796768,-0.404481127042546,-0.05294864537169991,-0.02492543243742986,-0.2312364752116319,1.0441917592035785,-0.675043811953586,-0.09487829034364857,-1.6199134528665813,-1.4983906616451788,-1.3995614447902083,-1.9162310141238597,3.5923396287065192,0.011494647990206316,-0.5094785871014413,-1.9096162420369498,1.8300569961037563,1.4581385635020068,-1.1413334478344075,0.4397250215010716,-2.7815575779883845,1.0213395332708017,2.53599309739273,-3.4056390238837997,-3.078878903176944,2.6403487729766595,-0.9611526659876972,2.9745262545200077,-3.4011893462765252,-0.15617787332935404,2.251253685419971,0.5556935060138671,0.42244792185419855,1.1083245145292924,2.9040570702559414,1.3429384605126784,-1.3636977590138966
S´ç±Ù½ºÆ½,-0.10190603676842765,-0.21396243968706274,-0.5211733448963296,-0.12570284794895087,-0.1778728030820453,-0.09535501236353647,-0.09996454958829908,-0.1268005839158305,0.034740163887691945,-0.13852793027722335,-0.05183363448773645,-0.14114615781536768,0.09310877041631144,0.0,-0.11078415259419919,0.013256130433204373,-0.2615028377917287,-0.2568756667134907,-0.02828478409365203,-0.40324888620904914,-0.3114899091696308,0.3455403243504847,-0.11252043758843604,-0.11738961061541242,-0.1020847469710582,-0.4010168766226826,-0.04889711585235955,-0.23934463196796768,-0.130865069850946,-0.05294864537169991,-0.02492543243742986,-0.2312364752116319,-3.065924425568257,-4.144376401028031,-2.1583966447853857,-2.483181539960584,0.2345130305229607,-2.4491688799143194,-0.8483647495376712,-1.359402214966034,-2.597234388274517,0.43566905962467845,-1.120728546142602,-0.9117852488605196,-4.359310750437517,0.42303365472255927,1.2271066716473182,4.211536533102448,-2.413544970768289,-0.20186548951880984,0.532147130558573,-1.7236434826283613,-1.022167399511337,-0.6226587437662503,2.476548638344045,-4.197703323949306,5.4819847111378435,0.4103369602901865,0.8878793263374931,-0.2804456075530029,0.2305586219626953,0.9345664693857578,-2.4169402553371437,-2.4103319773027976
S¸á·ÐÇ»·¹,-0.10190603676842765,0.538182117202477,-0.5563675606902166,-0.12570284794895087,-0.1778728030820453,-0.09535501236353647,-0.09996454958829908,-0.3538431468484799,-0.16796231979872492,-0.13852793027722335,-0.05183363448773645,-0.14114615781536768,-0.31885560256698725,0.0,-0.11078415259419919,-0.2515210644794142,-0.2615028377917287,-0.2568756667134907,-0.02828478409365203,-0.40324888620904914,-0.3114899091696308,-0.40845403813879116,-0.11252043758843604,-0.11738961061541242,-0.1020847469710582,-0.4520144134489133,-0.04889711585235955,-0.23934463196796768,-0.404481127042546,-0.05294864537169991,-0.02492543243742986,-0.2312364752116319,-0.21503779809729337,-0.8929248659378504,-0.1498172147669933,-0.16715753658419324,0.8947692482975389,-0.22713146607523088,0.5117769437905982,-0.25293199078245565,-0.5760406888700182,-0.28398634250709365,-1.1694560713454651,-0.013065914223517315,-0.6041194200090291,-0.7662363065140532,-1.1272403841393694,-0.11198687660765572,-1.319532014473923,1.1448984014636214,0.16016678768936818,-0.040479245466652464,-0.12697389958618255,1.4901353670251147,1.2596476246805899,-0.339231560439905,0.6096575161861308,0.47837106270526575,-1.7196682375477979,-0.07443318033679117,1.0667217930605037,-1.3214227710067765,-1.2152254175822117,1.067118129319549
S¼ö¹ÚÈ­Ã¤,-0.10190603676842765,1.1456524842937077,-0.5563675606902166,-0.12570284794895087,-0.1778728030820453,-0.09535501236353647,-0.09996454958829908,3.54354075411173,-0.16796231979872492,6.1860936923380745,-0.05183363448773645,-0.14114615781536768,-0.31885560256698725,0.0,-0.11078415259419919,0.8633658383028467,-0.2615028377917287,-0.2568756667134907,-0.02828478409365203,-0.40324888620904914,-0.3114899091696308,-0.40845403813879116,-0.11252043758843604,-0.11738961061541242,-0.1020847469710582,-0.4520144134489133,-0.04889711585235955,-0.23934463196796768,-0.404481127042546,-0.05294864537169991,-0.02492543243742986,-0.2312364752116319,-2.5224276656249653,0.5080037370751322,0.19607681994108056,-2.311209221964869,0.47015987775745965,-2.2882231962557467,-0.19201725202595,0.8259085480905108,-0.6604727028588742,-0.5251465605984856,-1.3778313313902304,1.1921043765892283,0.09389812619478961,0.7403508701693589,-0.36626216964317704,-0.03590439137569577,-1.2775118983017906,1.9490409772957678,-0.4436705604053736,-2.1592875572470094,0.7283912778184254,0.7579680431849037,1.9225708303753573,-0.47235079542251934,2.300851458038295,0.03373148909195619,-2.0255508603002332,0.26229044125913636,1.0638728810194835,0.5242143154732773,-0.45946088134359886,-0.7654302698560289
S°¨ÀÚ°ÇÆ÷µµ»ø·¯µå,-0.10190603676842765,1.8414395290127976,-0.5563675606902166,-0.12570284794895087,5.003980245997434,-0.09535501236353647,-0.09996454958829908,-0.3538431468484799,6.981235125879103,-0.13852793027722335,-0.05183363448773645,-0.14114615781536768,0.3961435600476981,0.0,-0.11078415259419919,-0.2515210644794142,-0.2615028377917287,-0.2568756667134907,-0.02828478409365203,-0.40324888620904914,-0.3114899091696308,-0.40845403813879116,-0.11252043758843604,-0.11738961061541242,-0.1020847469710582,0.9636172623713112,-0.04889711585235955,-0.23934463196796768,1.4232443346128187,-0.05294864537169991,-0.02492543243742986,-0.2312364752116319,-0.16432255570224813,0.3639225964027247,-0.15840086820461197,-0.08844881069629797,0.1108803672095282,0.15140345882887674,0.04126652507750235,-0.3403387367442447,0.1283938307162032,0.2729826787573498,-0.002327012026729489,0.21132244308857295,-0.0910989946378994,0.1912452016828832,0.07516787093345216,0.22737906831333984,0.35963925216059683,0.2360946185425978,-0.0018816243501467303,0.04308746768968497,0.03977483155571073,0.0013367107680593777,-0.18045784068283854,-0.04458361855684329,0.09590637677029182,-0.17156263781629677,0.06430214676979017,-0.1924036439514462,0.1613291416649683,0.0024108613223165743,0.04054562725482777,0.3622774139800124
S°¨ÀÚ»ø·¯µå,-0.10190603676842765,-0.21726493079309384,-0.5563675606902166,-0.12570284794895087,0.8808777992983267,-0.09535501236353647,-0.09996454958829908,0.157503315976657,0.868694868465592,0.8234642678936948,-0.05183363448773645,-0.14114615781536768,-0.31885560256698725,0.0,-0.11078415259419919,0.6173692073167627,-0.2615028377917287,-0.2568756667134907,-0.02828478409365203,-0.40324888620904914,-0.3114899091696308,-0.40845403813879116,-0.07655314639488296,-0.11738961061541242,-0.1020847469710582,-0.4520144134489133,-0.04889711585235955,-0.23934463196796768,0.38503258060551915,-0.05294864537169991,-0.02492543243742986,-0.2312364752116319,-0.16432255570224813,0.3639225964027247,-0.15840086820461197,-0.08844881069629797,0.1108803672095282,0.15140345882887674,0.04126652507750235,-0.3403387367442447,0.1283938307162032,0.2729826787573498,-0.002327012026729489,0.21132244308857295,-0.0910989946378994,0.1912452016828832,0.07516787093345216,0.22737906831333984,0.35963925216059683,0.2360946185425978,-0.0018816243501467303,0.04308746768968497,0.03977483155571073,0.0013367107680593777,-0.18045784068283854,-0.04458361855684329,0.09590637677029182,-0.17156263781629677,0.06430214676979017,-0.1924036439514462,0.1613291416649683,0.0024108613223165743,0.04054562725482777,0.3622774139800124
